STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
02,100220000001229,1,6,0,06590,1,3 ,275,00000,'STREAM - PERM',,'FDR 6590','ZAREMBO ISLAND',99.99,49.956,0,0000000000,0,56204408,132483086,67,3,64,64,09,1985,1,0,5,2006,C,6.1,0,30,1,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,14,15.2,17,0.3,0.3,4.6,4.9,99.99,N,0,N,0,0,7,7,5,5,N,8,69,8,53.5,5,7,N,5,9,8,,,0,820,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,9,,0,,Y,4,7,2041,0,Y,64,F,5,83.3
02,100220000001232,1,6,0,06590,2,3 ,275,00000,'STREAM - MOD',,'FDR 6590','ZAREMBO ISLAND',99.99,1.883,0,0000000000,0,56253129,132580386,67,3,64,64,09,1980,1,0,5,2006,C,6.1,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,14,23.9,24.4,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,6,4,5,N,8,25.6,8,19.8,4,3,N,5,9,6,,,0,820,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,2007,8,7,0,9,,0,,Y,4,7,2041,0,Y,64,P,4,134.2
02,100220000001236,1,6,0,06590,3,3 ,275,00000,'STREAM - PERM',,'FDR 6590','ZAREMBO ISLAND',99.99,29.086,0,0000000000,0,56260729,132394665,67,3,64,64,09,1992,1,0,5,2006,C,6.1,0,0,1,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,14,17.7,18.6,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,6,N,8,69.7,8,53.8,7,3,N,5,9,8,,,0,820,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,9,,0,,Y,4,7,2041,0,Y,64,G,7,102.3
02,100220000001237,1,6,0,06590,3,3 ,275,00000,'STREAM - PERM',,'FDR 6590','ZAREMBO ISLAND',99.99,32.124,0,0000000000,0,56245885,132380665,67,3,64,64,09,1992,1,0,5,2006,C,6.1,0,0,1,0,N,N,N,4,0,0,0,A,1,5,5,22,0,00,1,0,14,14.6,15.2,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,70.3,8,54.4,7,3,N,5,9,8,,,0,820,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,9,1,0,0,,0,,Y,5,7,2041,0,Y,64,G,7,83.6
02,100220000003017,1,6,0,06542,0,3 ,275,00000,'STREAM - GLUELAM SLAB',,'FDR 6542','ETOLIN ISLAND',99.99,0.848,0,0000000000,0,56104393,132373964,158,3,64,64,09,2000,1,0,0,2006,C,6.1,0,0,1,0,N,N,N,4,0,0,0,A,1,5,7,01,0,00,1,0,30.2,7.3,8.3,0.3,0.3,5,5.6,99.99,N,0,N,0,0,7,7,7,5,N,8,79.1,8,61.2,7,3,N,5,9,8,,,0,820,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,46.48
02,100310000001013,1,6,4,07541,0,3 ,220,00000,'CORNER CREEK TRIB',,'LOGGING ROAD','CORNER BAY',99.99,0.288,0,0000000000,0,57414246,135035829,158,3,64,64,09,1974,1,0,0,2006,C,5.2,0,0,0,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,99.9,8.8,11,0.3,0.7,4.9,4.9,99.99,N,0,N,0,0,5,5,2,4,N,5,,5,,*,3,N,5,9,8,31,,12.4,720,24,N  ,N  ,N  ,,,,82,10,92,,,,               ,0,N,3,,0,0,1996,8,8,0,0,,0,,Y,2,10,2008,0,Y,64,P,2,53.9
02,100310000001042,1,6,1,46096,0,3 ,195,00000,'STREAM',,'LOGGING ROAD','KUIU ISLAND',99.99,0.161,0,0000000000,0,56480864,134101164,158,3,64,64,09,1979,1,0,0,2006,C,5.5,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,23.9,24.4,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,6,7,7,N,8,30.8,8,23.7,6,3,N,5,9,6,,,24.3,819,24,N  ,N  ,N  ,,,,40,4,44,,,,               ,0,N,3,,0,0,2014,8,7,0,0,,0,,Y,5,10,2013,0,Y,64,F,6,134.2
02,100310000001043,1,6,1,06417,0,3 ,195,00000,'NO DATA ENTERED',,'LOGGING ROAD','KUIU ISLAND',99.99,1.48,0,0000000000,0,56473300,134144200,158,3,64,64,09,1979,1,0,0,2006,C,5.5,0,22,0,N,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,17.8,18.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,5,7,7,N,8,30.8,8,23.7,5,3,N,5,9,8,31,,18.2,819,24,N  ,N  ,N  ,,,,30,4,34,,,,               ,0,N,3,,0,0,2013,8,7,0,0,,0,,Y,5,10,2013,0,Y,64,F,5,100.65
02,100310000001044,1,6,1,08510,0,3 ,105,00000,'KENNEL CREEK',,'LOGGING ROAD','FRESHWATER KENNEL CREEK',99.99,2.2,0,0000000000,0,57530508,135100188,158,3,64,64,09,1986,1,0,0,2006,C,8.2,0,0,0,1,1,1,1,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,26.8,28.3,0.3,0.3,4.3,5.1,99.99,N,0,N,0,0,7,7,7,4,N,8,66.4,8,51.2,7,6,N,5,9,8,31,,28,819,24,N  ,N  ,N  ,,,,46,4,50,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,4,10,2013,0,Y,64,G,7,144.33
02,100310000001045,1,6,1,08510,0,3 ,105,00000,'CREEK',,'LOGGING ROAD','FRESHWATER PAVLOV',99.99,5.508,0,0000000000,0,57510799,135100204,158,3,64,64,09,1986,1,0,0,2006,C,8.5,0,0,0,1,1,1,1,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,19.6,20.5,0.2,0.2,4.6,5.1,99.99,N,0,N,0,0,7,7,7,7,N,8,68.7,8,53.1,7,7,N,5,9,6,31,,17,819,24,N  ,N  ,N  ,,,,80,4,84,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,10,2013,0,Y,64,G,7,104.55
02,100310000001046,1,6,1,08510,0,3 ,105,00000,'PAVLOV RIVER',,'LOGGING ROAD','FRESHWATER PAVLOV',99.99,7.31,0,0000000000,0,57511121,135085684,158,3,64,64,09,1986,1,0,0,2006,C,7.9,0,0,0,1,1,1,1,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,23.3,24.5,0.3,0.3,4.3,5.1,99.99,N,0,N,0,0,7,7,7,7,N,8,62.2,8,48,7,6,N,5,9,8,31,,24,819,24,N  ,N  ,N  ,,,,40,4,44,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,10,2013,0,Y,64,G,7,124.95
02,100310000001047,1,6,1,08510,0,3 ,105,00000,'CREEK',,'LOGGING ROAD','FRESHWATER PAVLOV',99.99,10.232,0,0000000000,0,57504407,135054571,158,3,64,64,09,1986,1,0,0,2006,C,8.5,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,16.1,17.5,0.2,0.2,4.6,5.1,99.99,N,0,N,0,0,7,7,7,7,N,8,68.4,8,52.5,7,7,N,5,8,6,31,,17,917,48,N  ,N  ,N  ,,,,28,4,32,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,10,2013,0,Y,64,G,7,89.25
02,100310000001048,1,6,1,08510,0,3 ,105,00000,'STREAM',,'LOGGING ROAD','FRESHWATER PAVLOV',99.99,13.715,0,0000000000,0,57490435,135044858,158,3,64,64,09,1986,1,0,0,2006,C,7.6,0,0,0,1,1,1,1,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,16.3,17.2,0.2,0.2,4.3,5.1,99.99,N,0,N,0,0,7,7,7,7,N,8,71.3,8,55.1,7,6,N,5,9,6,31,,17,819,24,N  ,N  ,N  ,,,,28,4,32,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,10,2013,0,Y,64,G,7,87.72
02,100310000001052,1,6,4,07544,0,3 ,220,00000,'TRAIL #317544',,'LOGGING ROAD','FALSE ISLAND',99.99,0.06,0,0000000000,0,57322863,135043293,158,3,64,64,09,1995,1,0,0,2006,C,7.3,0,0,0,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,15.2,16.2,0.2,0.2,4.6,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,55.7,8,43.1,7,7,N,5,9,8,31,,0,718,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,89.1
02,100310000001097,1,6,1,06417,0,3 ,195,00000,'STREAM',,'LOGGING ROAD','KUIU ISLAND',99.99,2.329,0,0000000000,0,56471212,134140996,158,3,64,64,09,1978,1,0,0,2006,C,4.9,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,20.7,21.3,0.3,0.3,4.9,4.9,99.99,N,0,N,0,0,7,6,6,7,N,8,30.8,8,23.7,6,3,N,5,9,6,,,0,819,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,2013,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,F,6,104.37
02,100310000001100,1,6,1,7540F,0,3 ,220,00000,'FALSE CREEK',,'LOGGING ROAD','FALSE ISLAND',99.99,2.771,0,0000000000,0,57313989,135103762,158,3,64,64,09,1982,1,0,0,2006,C,6.1,0,0,0,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,19.8,19.8,0.5,0.5,4.9,5.8,99.99,N,0,N,0,0,6,7,7,7,N,8,64.8,8,49.9,7,3,N,5,9,8,,,0,917,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,F,6,114.84
02,100310000001101,1,6,1,7540F,0,3 ,220,00000,'FALSE CREEK',,'LOGGING ROAD','FALSE ISLAND',99.99,5.865,0,0000000000,0,57325589,135085295,158,3,64,64,09,1982,1,0,0,2006,C,7.3,0,0,0,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,19.8,19.8,0.5,0.5,4.9,5.8,99.99,N,0,N,0,0,7,7,7,7,N,8,64.8,8,49.9,7,3,N,5,9,8,,,0,917,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,114.84
02,100310000001102,1,6,1,7540F,0,3 ,220,00000,'SITKOH RIVER',,'LOGGING ROAD','FALSE ISLAND',99.99,16.472,0,0000000000,0,57340818,135014264,158,3,64,64,09,1982,1,0,0,2006,C,7.3,0,0,0,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,24.4,24.4,0.5,0.5,4.9,5.8,99.99,N,0,N,0,0,7,7,7,7,N,8,60.6,8,46.7,7,3,N,5,9,6,,,0,718,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,141.52
02,100310000001103,1,6,1,7540F,0,3 ,220,00000,'CREEK',,'LOGGING ROAD','FALSE ISLAND',99.99,18.217,0,0000000000,0,57344779,135030436,158,3,64,64,09,1983,1,0,0,2006,C,6.7,0,0,0,1,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,21.3,21.3,0.5,0.5,4.9,5.8,99.99,N,0,N,0,0,7,7,7,6,N,8,49.6,8,38.2,7,3,N,5,9,8,,,0,919,24,Y24,N  ,N  ,0919,,,,,,,,,               ,0,N,3,,0,0,0,9,1,0,1,,0,,Y,5,0,2041,0,Y,64,G,7,123.54
02,100310000001105,1,6,1,7540C,0,3 ,220,00000,'MURI CREEK',,'LOGGING ROAD','CORNER BAY',99.99,10.425,0,0000000000,0,57435579,135092357,158,3,64,64,09,1989,1,0,0,2006,C,5.5,0,0,0,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,11,12.2,0.5,0.5,4.9,4.9,99.99,N,0,N,0,0,5,5,4,5,N,5,,5,,*,3,N,5,9,8,,,0,720,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,2016,8,8,0,0,,0,,Y,4,0,2041,0,Y,64,P,4,59.78
02,100310000001106,1,6,1,7540C,0,3 ,220,00000,'CORNER CREEK',,'LOGGING ROAD','CORNER BAY',99.99,13.537,0,0000000000,0,57432639,135064824,158,3,64,64,09,1983,1,0,0,2006,C,5.5,0,0,0,0,N,N,N,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,23.8,24.4,0.3,0.3,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,59.3,8,45.7,7,3,N,5,9,8,,,0,818,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,2009,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,119.56
02,100310000001107,1,6,1,7540C,0,3 ,220,00000,'CREEK',,'LOGGING ROAD','CORNER BAY',99.99,20.465,0,0000000000,0,57403412,135024576,158,3,64,64,09,1985,1,0,0,2006,C,6.1,0,0,0,1,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,25.3,25.9,0.3,0.3,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,21.1,8,16.2,5,3,N,5,9,8,,,0,820,24,Y24,N  ,N  ,0919,,,,,,,,,               ,0,N,3,,0,0,2009,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,126.91
02,100310000001108,1,6,1,06282,0,3 ,195,00000,'CREEK',,'LOGGING ROAD','MITKOF ISLAND',99.99,3.233,0,0000000000,0,56321608,132494008,158,3,64,64,09,1984,1,0,0,2006,C,5.5,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,41.1,41.1,0.3,0.3,4.8,5.3,99.99,N,0,N,0,0,7,6,7,7,N,8,21.1,8,16.2,5,8,N,5,9,6,,,0,519,24,Y24,N  ,N  ,0819,,,,,,,,,               ,0,N,3,,0,0,2007,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,F,6,217.83
02,100310000001290,1,6,1,07520,0,3 ,220,00000,'KOOK CREEK',,'LOGGING ROAD','CORNER BAY',99.99,0.033,0,0000000000,0,57394749,135011706,158,3,64,64,09,1988,1,0,0,2006,C,7,0,0,0,1,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.3,23.8,24.4,0.5,0.5,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,21.1,8,16.2,5,3,N,5,9,8,,,0,820,24,Y24,N  ,N  ,0919,,,,,,,,,               ,0,N,3,,0,0,2009,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,119.56
02,100310000001292,1,6,4,07542,0,3 ,220,00000,'UPPER KOOK CREEK NORTH',,'LOGGING ROAD','CORNER BAY',99.99,0.136,0,0000000000,0,57394325,135011284,158,3,64,64,09,1984,1,0,0,2006,C,5.5,0,0,0,1,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,15.2,15.8,0.5,0.5,4.9,4.9,99.99,N,0,N,0,0,7,7,7,6,N,8,21.1,8,16.2,5,3,N,5,9,6,,,0,820,24,Y24,N  ,N  ,0919,,,,,,,,,               ,0,N,3,,0,0,2000,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,77.42
02,100310000001293,1,6,4,08517,0,3 ,220,00000,'NO DATA ENTERED',,'LOGGING ROAD','FRESHWATER KENNEL CREEK',99.99,0.084,0,0000000000,0,57384308,135030978,158,3,64,64,09,1982,1,0,0,2006,C,5.5,0,0,0,0,1,1,1,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,14.8,15.2,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,6,7,7,N,8,25.6,8,19.8,5,3,N,5,9,6,,,0,818,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,2010,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,F,6,83.6
02,100310000001296,1,6,4,07543,0,3 ,220,00000,'KOOK CREEK',,'LOGGING ROAD','CORNER BAY',99.99,0.294,0,0000000000,0,57391559,135010745,158,3,64,64,09,1984,1,0,0,2006,C,5.2,0,0,0,1,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,22.9,22.9,0.5,0.5,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,21.1,8,16.2,5,3,N,5,9,8,,,0,820,24,Y24,N  ,N  ,0919,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,112.21
02,100310000001409,1,6,0,10808,0,3 ,198,00000,'NO DATA ENTERED',,'NO DATA ENTERED','SUEMEZ',99.99,0.064,0,0000000000,0,55193662,133221723,158,3,64,64,09,1993,1,0,0,2006,C,5.5,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,17.8,18.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,42.4,8,32.7,7,3,N,5,9,8,,,0,718,48,N  ,N  ,N  ,,,,5,,,,,,               ,0,N,3,,0,0,2007,8,7,0,0,,0,,Y,5,50,2000,0,Y,64,G,7,100.65
02,100310000001419,1,6,4,08516,0,3 ,105,00000,'NO DATA ENTERED',,'LOGGING ROAD','FRESHWATER PAVLOV',99.99,0.192,0,0000000000,0,57504092,135094608,158,3,64,64,09,1993,1,0,0,2006,C,5.5,0,0,0,1,1,1,1,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,23.9,24.4,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,42.4,8,32.7,7,3,N,5,9,8,,,0,618,48,N  ,N  ,N  ,,,,5,,,,,,               ,0,N,3,,0,0,2011,8,7,0,0,,0,,Y,5,50,2000,0,Y,64,G,7,134.2
02,100310000001430,1,6,4,07547,0,3 ,220,00000,'N FORK WHITE ROCK CREEK',,'LOGGING ROAD','FALSE ISLAND',99.99,0.654,0,0000000000,0,57324952,134562599,158,3,64,64,09,1975,1,0,0,2006,C,4.9,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,14.8,15.2,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,6,7,7,N,8,42.4,8,32.7,6,3,N,5,9,8,,,0,917,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,F,6,83.6
02,100310000001431,1,6,4,07548,0,3 ,220,00000,'N FORK WHITE ROCK CREEK',,'LOGGING ROAD','FALSE ISLAND',99.99,2.785,0,0000000000,0,57323503,134560161,158,3,64,64,09,1975,1,0,0,2006,C,5.5,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,17.8,18.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,42.4,8,32.7,7,3,N,5,8,7,,,0,917,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2041,0,Y,64,G,7,100.65
02,100310000001441,1,6,1,7540F,0,3 ,220,00000,'CAMP WATER CREEK',,'LOGGING ROAD','FALSE ISLAND',99.99,3.347,0,0000000000,0,57315834,135102556,158,3,64,64,09,1992,1,0,0,2006,C,6.1,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,17.8,18.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,5,5,N,8,42.4,8,32.7,5,3,N,5,9,8,,,0,718,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,4,0,2041,0,Y,64,F,5,100.65
02,100310000001447,1,6,0,20500,0,3 ,198,00000,'NO DATA ENTERED',,'LOG HAUL COLLECTOR','SHAHEEN',99.99,38.312,0,0000000000,0,55403108,133105232,158,3,64,64,09,1993,1,0,0,2006,C,5.5,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,19.8,20.9,21.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,9.1,7,7,6,7,N,8,39.5,8,30.5,6,3,N,5,9,6,38,,0,518,48,N  ,N  ,N  ,,,,12,,,,,,               ,0,N,3,,0,0,2004,8,7,0,0,,0,,Y,5,50,2000,0,Y,64,F,6,117.15
02,100310000001449,1,6,0,07624,0,3 ,220,00000,'STREAM',,'LOGGING ROAD','CORNER BAY',99.99,0.211,0,0000000000,0,57423287,135050154,158,3,64,64,09,1993,1,0,10,2006,C,5.5,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,19.8,20.9,21.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,2,32.7,2,32.7,7,3,N,5,9,6,38,,0,720,24,N  ,N  ,N  ,,,,12,,,,,,           2198,0,N,3,,0,0,2005,8,7,0,0,,0,,Y,5,50,2000,0,Y,64,G,7,117.15
02,100310000001450,1,6,0,80602,0,3 ,130,00000,'NO DATA ENTERED',,'8060210-0.238','FIRE COVE',99.99,0.38,0,0000000000,0,55454864,131342735,158,3,64,64,09,1995,1,0,0,2006,C,5.5,0,0,0,1,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,18.3,11.8,12.2,0.3,0.3,4.9,5.5,99.99,N,0,N,0,11.2,7,7,6,7,N,8,42.4,8,32.7,6,3,N,5,9,4,38,,0,718,48,N  ,N  ,N  ,,,,12,,,,,,               ,0,N,3,,0,0,2006,8,7,0,0,,0,,Y,5,50,1995,0,Y,64,F,6,67.1
02,100310000001456,1,6,0,30152,0,3 ,198,00000,'NO DATA ENTERED',,'3015231-0.570','THORNE BAY',99.99,0.912,0,0000000000,0,55442706,132412688,158,3,64,64,09,1993,1,0,5,2018,C,5.5,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,20.9,21.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,6,6,6,N,5,,5,,*,3,N,5,9,8,,,0,719,24,N  ,N  ,N  ,,,,5,,,,,,               ,0,N,3,,0,0,2017,8,7,0,0,,0,,Y,7,50,2000,0,Y,64,F,6,117.15
02,100310000001460,1,6,0,20500,0,3 ,198,00000,'NO DATA ENTERED',,'2050000-23.878','SHAHEEN',99.99,38.204,0,0000000000,0,55403432,133105304,158,3,64,64,09,1995,1,0,0,2006,C,5.5,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,17.8,18.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,6,7,N,8,42.4,8,32.7,6,3,N,5,9,6,,,0,518,48,N  ,N  ,N  ,,,,5,,,,,,               ,0,N,3,,0,0,2004,8,7,0,0,,0,,Y,5,50,2000,0,Y,64,F,6,100.65
02,100310000003041,1,6,1,06415,0,3 ,195,00000,'NO DATA ENTERED',,'LOGGING ROAD','KUIU ISLAND',99.99,16.32,0,0000000000,0,56465664,134013612,158,3,64,64,09,1999,1,0,5,2018,C,6.1,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,0,12.2,0,0,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,40.8,8,31.8,7,3,N,5,9,8,,,0,819,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,2015,8,7,0,0,,0,,Y,5,7,2041,0,Y,64,G,7,67.1
02,100320000001050,1,6,1,07520,0,3 ,220,00000,'STREAM - 1991',,'LOGGING ROAD','CORNER BAY',99.99,11.963,0,0000000000,0,57420863,134551373,158,3,64,64,09,1991,1,0,0,2006,C,7.9,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,23.8,23.8,0.5,0.5,4.9,4.9,99.99,N,0,N,0,0,7,6,7,7,N,8,21.1,8,16.2,5,3,N,5,9,8,31,,24.3,820,24,Y24,N  ,N  ,0919,,,160,4,164,,,,               ,0,N,3,,0,0,2011,8,7,0,0,,0,,Y,5,10,2016,0,Y,64,F,6,116.62
